,0
1061,"마타도어에 제일 많이 시달리지만 꿋꿋이 
대통령님과 함께 해주셔서 감사합니다. 
응원하는 많은 국민들이 있음을 기억해주세요~"
1062,홍남기 부총리님~~ 👍
1063,"우리 국가신용등급은 일본이나 중국보다도 높은 역대 최고 수준을 유지하고 있고, 지난주에는 국가부도위험이 글로벌 금융위기 이후 최저치를 경신했다
홍남기 부총리님 찐 능력자!!!"
1064,홍남기 부총리님 응원하고 지지합니다.^^
1065,코로나 아직 안끝났는데도 또 터뜨리냐. 우리까지 세계에서 혐오 아시아인 이미지 벗어나려면 백년 더 걸릴듯...
1066,멀하든 짝통
1067,나베 집에
1068,제발  베이징에   떨어지길
1069,"중국 본토에 떨어져서
시진핑과 중국인들 싹다 몰살하길"
1070,"중국은 정말싫다

이런 중국을 짝사랑하는 인간들은

정말  더 싫다"
1071,"중국은 전세계의 멸망을 바라는 최악의 나라다
이 잔해들이 중국에 떨어져 박살내야할거다"
1072,"카카오 부사장놈 집에,
내 댓글 내 놔라"
1073,느그덜이 쏘았으니 느그덜에 떨어 져야재
1074,서방국가에 떨어지면  다들 중국  공격의 시발점이된다     지도에서 사라지렴
1075,이럴때일수록 원칙주의자 이재명이 생각나는것은 나만일까? 이낙연이 더 원칙주의자인가?  이재명이 원칙주의자인가?  원칙주의자가 통치하는게 맞는가? 어렵네요.
1076,"북한에 너무 목매지 마라

북한만 바라보고 있으니 외교수를 북한,중국에 다 읽히고
호구 취급이나 당하잖니

재작년에 문-김-트 쇼가 문통과 한국의 외교력이 뛰어나서 그리 된것 같은 착각을 하는것 같아
너무 안타깝다

그리고 문통~

자신의 재임기간에 모든걸 다 이루려 하지 마세요
과욕은 화를 부릅니다"
1077,"""중국의 기술 발전은 글로벌 민주주의 위협""
중국의 기술 발전은 글로벌 민주주의 위협이지만 우리에게는 먼저 다가와 생존권이 달라질수 있지요.
우린 미국과 중국의 싸움에 이용당하고 있는 것이 아니라 사냥꾼에 쫒기던 사슴이 우거진 숲에 숨에 잠시 위기를 면했다가 배가 고프다며 마구 잎을 따 먹고 위치가 드러나 잡혀 먹는 우화같은 모습을 보이고 있어 안타깝네요.
일제시대 6.25때 민주진영의 도움으로 나라를 지키고 경제발전을 이루웠는데 지금 중국과의 무역에서 이득이 크다고 자유진영 무시하고 중국과 거래하는데 중국 기술이 우릴 띄워 넘으면"
1078,미국은 그나마 글로벌 스탠더드를 지키는 패권국이지만 중국은 안하무인 후안무치 노양심 노매너 쓰레기 국가라 저런 나라가 패권국이 되면 가장 큰 피해를 입는건 우리이니 막아야한다.
1079,"그간 서방 민주국가들이 과거 몇십년 동안 인구대국인 중국에서 개방 후 경제발전에 따른 꼬딱지 뜯어먹으며
공산독재중국 얼라들의 본질을 외면했는데, 최근 주변국들에 대한 패도질과 일대일로의 패권목표를 보니 정신이 번쩍 든기라.. 이제라도 늦지 않았다.... 중요한 건, 한국에 속중사대주의자들이 너무 많다는 것....."
1080,"미국애들이나 중국애들 모두 자국의 이익을 위해 온갖 명분으로 다른 나라들 압박하고 있는 형국에서 어디에도 치우치지 않는 실리외교로 우리 이익을 지켜야 합니다.
친일이든 친미이든 친중이든 모두 경계해야 할 태도입니다.
구한말 우리가 외세에 의존하는 기득권자들에 의해 나라 주권 팔아먹던 그 역사가 반복되어서는 안됩니다.
문제는 조중동으로 대표되는 친일매국노집단의 언론 장악이 이 나라를 위험하게 할 가능성이 너무 커서 불안하고 걱정이 됩니다..
문정부는 이런 매국노집단에 휘둘려 아무것도 못하는 무기력한 모습 이제라도 떨쳐네야 합니다.."
1081,그 잘난 선진국들이 지들 나라에 세울 공장들을 저기다 세우니 당연히 저 결과가 나오지.
1082,"응 이명박 석탁 화력발전소 향후 7개 건설~ 그리고 민간 운영

향우 전기료, 세금 인상 ~~ 17조 대형공사~"
1083,"한국도 중국과 똑같다.
오히려 중국보다 한국이 더 많다."
1084,지네 나라 안에서나 먹고 마시고 즐기지 저걸 또 외국에 퍼뜨린단 말이죠.
1085,아무리 그래도 그렇지 .. 1인당 배출 비율로 봐야하지 않을까요?
1086,깨끗한 하늘을 보고싶다
1087,아무래도  니들이  지구의 암적인 존재인건 확실하다 암은 어떴게 ?  도려내야지
1088,이런데도 대깨문들은 이게 인도발이란다
1089,"--------------------🚫대깨문 제한구역🚫---------------------
.
중국몽재앙 이 쓰레기는 여태 시진핑한테 저런 문제 한마디도 언급 안하고 모했노

--------------------🚫대깨문 제한구역🚫---------------------"
1090,무섭네요....ㅠㅠ
1091,중국 기업이니까  중국서 잘팔리지 ㅉㅉㅉ
1092,문제는 그렇게 벌어도  식품회사  임금은 저임금으로 노동착취를 한다는게  문제
1093,"오리온의 담회장이 화교라던데, 능력ㅍ잘휘 잘 하네."
1094,오리온 홧팅~~
1095,"내가 좋아하는 몽쉘 
어느세 크기가 아주 작아 졋네"
1096,cj하고 어디더라  아직도 중국에 김치 팔때 파오차이라고 쓰냐 매국노들
1097,"중국제품 질떨어지는 것들의 수입은 줄이고
중국으로 수출은 늘리자"
1098,여기도 오너가 좀.. 그닥...
1099,"속지마라.  더 이상 좋을수 없다고 ᆢ몇날 며칠 기사떠서  믿고 담았다가 그후로 계속 빠져 손해가 ㅠ.
얘네들 또 팔아치우려고 이러나?
이런기사나 경제신문에 추천기사  뜨면 최소한 일주일이사  지켜보다가 매매하길.
이번엔 아니겠지 하면 여지없이 상투에있는 주식들 추천해서 물먹게 함"
1100,과자살때 젤 부담스러운게 과자안의 질소 넣어서 빵빵하게 만들거나 양도적고 과대포장이 난 싫다. 과자양만큼 포장지를 줄이던가?비싸긴 왜이리 비쌈? 묶어서 팔아도 3천원대이고 양은 베이비 수준이고
1101,초코파이 너무 맛있어요.  미국에서 태어나 한국 맛을 잘 모르는 우리 아이들도 너무너무 좋아해요.  초코파이로 아이들과 딜을 하면 아이들이 말을 잘 들어서 너무 좋아요!
1102,제발 베이징에 떨어져라
1103,제발 한국으로떨어지면 안돼는뎅ㅠ
1104,중국으로 가면 좋겠지만 만약 그러면 중국 가있는 우리 나라 사람들은 뭔죄냐...
1105,중국으로 가라고
1106,바뀐 것이 없다. 지들끼리 한자리씩 나눠 갖은 것 뿐.
1107,"집값올려 놓은것은 분명 책임을져야할것이다 (챡임자처벌정도가아니라 
사족을멸하고 북으로 추방해야할거이다 )
또 전정권 핑계대지말고 
누구냐 주범이 홍남기냐 문재인이냐 
민주당이냐"
1108,부동산 임대사업자 어떡할거야??
1109,증세충
1110,미국이 중국이 우주개발하니 질투 나서 소문난 거지 이 말을 믿니 언니
1111,중국답다
1112,꼭꼭 숨어라  머리카락 보일라
1113,우리 표범은  착해서 안물어요
1114,이 정신나간 ㄴ들은 하루도 조용할 날이없네 중국 ㄱㅅㄱㅇ
1115,"중화인민공화국의
농촌마을 어촌마을 도시에
부처님의 자비와축복이 충만하시길
육십갑자일내내
기원합니다 소원합니다
기도당으로 인도해주옵소서
나무대비관세음보살부처님
나무대비관세음보살부처님
나무대비관세음보살부처님🙏🙏🙏"
1116,"표범아니라   더   한것도

모르쇠로

핵  발전소가 터져도

 체르노빌 이상으로  입 닫고 귀닫을 거다

공산당이 달리  공산당이냐

아무튼 중국독감  꼬로나가 증명"
1117,중국의 표범보다 고손정민의 친구 이**가 우리 주변에서 활보한다는 사실이 더 무섭다!!!
1118,중국 표범보다 이 땅에 불량학폭3놈이 더 위험한데 엄마 오면 집유로 풀고 맞은 아이는 혼자 외롭게 우는 우리나라.대한민국 다음사이트에 웨이보 기사는 도배질.중국 땅에 한국말 쓰지말라는데도 한국에서는 잘도 중국 찬양 났다.ㅉㅉㅉㅉ
1119,중국은 원자력발전소에 뭔일나도 아무도 모를거임
1120,표범아 힘을 내!!!
1121,#중국과 중공은 구분해야 됩니다!
1122,"표범은 탈출해

로켓은 추락해

온통 가짜, 거짓, 억지 

중 국 . . ."
1123,"우리나라나  일본 같으면  담당자는 사형감이다..........

역시 중공은  사람하나 죽어도 별일 아닌가보네.........

인근에 있는  한국과 일본이 하는 행동과 중공은 너무도 판이하게 다르네............

ㅎㅎ   한국일본 민간인 한명의 목숨과  중공의 민간인 목숨값이 다른가 ?........?"
1124,역시 중국이다 ㅎㅎ
1125,중국답다
1126,꼭꼭 숨어라  머리카락 보일라
1127,우리 표범은  착해서 안물어요
1128,이 정신나간 ㄴ들은 하루도 조용할 날이없네 중국 ㄱㅅㄱㅇ
1129,"중화인민공화국의
농촌마을 어촌마을 도시에
부처님의 자비와축복이 충만하시길
육십갑자일내내
기원합니다 소원합니다
기도당으로 인도해주옵소서
나무대비관세음보살부처님
나무대비관세음보살부처님
나무대비관세음보살부처님🙏🙏🙏"
1130,"표범아니라   더   한것도

모르쇠로

핵  발전소가 터져도

 체르노빌 이상으로  입 닫고 귀닫을 거다

공산당이 달리  공산당이냐

아무튼 중국독감  꼬로나가 증명"
1131,중국의 표범보다 고손정민의 친구 이**가 우리 주변에서 활보한다는 사실이 더 무섭다!!!
1132,중국 표범보다 이 땅에 불량학폭3놈이 더 위험한데 엄마 오면 집유로 풀고 맞은 아이는 혼자 외롭게 우는 우리나라.대한민국 다음사이트에 웨이보 기사는 도배질.중국 땅에 한국말 쓰지말라는데도 한국에서는 잘도 중국 찬양 났다.ㅉㅉㅉㅉ
1133,중국은 원자력발전소에 뭔일나도 아무도 모를거임
1134,표범아 힘을 내!!!
1135,#중국과 중공은 구분해야 됩니다!
1136,"표범은 탈출해

로켓은 추락해

온통 가짜, 거짓, 억지 

중 국 . . ."
1137,"우리나라나  일본 같으면  담당자는 사형감이다..........

역시 중공은  사람하나 죽어도 별일 아닌가보네.........

인근에 있는  한국과 일본이 하는 행동과 중공은 너무도 판이하게 다르네............

ㅎㅎ   한국일본 민간인 한명의 목숨과  중공의 민간인 목숨값이 다른가 ?........?"
1138,역시 중국이다 ㅎㅎ
1139,WHO가 미x구나.인증도 안되고 부작용도 모르는 물백신을 사용승인하다니 지구 망하게할거냐.아무리 짱x가 돈을 많이지원해도  이건아니지..서계인들 죽일려고하냐?저것들도 해체가 답인거같다.짱x  개x릇이나하고있으니....머지않앗다.짱x때문에 지구가 망하는날이..
1140,미국보다 낫네
1141,".
.
.
.
.
========================================

                 한국 최고의 수재들이 의대 가고

                 바로 밑의 영재들이 약대 가는데
.
.
.
                IT 에만 연구예산 쏟아부은 한국은

               mRNA 백신 개발할 BT 기술이 없다
.
.
.
                    한마디로 BT 후진국... ㅠㅠ

========================================
.
.
.
.
."
1142,"조만간 빙하기가 오든 온도가 올라서 지구가 타버리든 역시 인간이란 동물은 자기 이익을 위해 
주판만 튕기겠지 아마 지금 지구에서 핵전쟁 일어나도 주판 튕길 나라들이 태반이다 
애니에서나 나오던 인류정화계획이 필요한 시점일수도 있을듯...
결국 지구가 멸망하는게 아니고 지구는 정화 될뿐이고 인류가 멸망하는 날이 금방 오겠네"
1143,아마 수출이나 원조를 늘리는 식의 현실적인 대책이 나오지 않을까요..
1144,국가 생존의 문제인데...인류의 생존의 문제이기도 한데...
1145,미국이든 EU 든 지금 이 사태는 전 지구적 사태인데 여기에서 주판알 튕긴다는 건 말이 안된다.
1146,"쑈하며
짝퉁왕노릇 즐기는
시정잡배들이 아니길 바란다.
자성하여 
부족과 부적합을
자각하고
겸손히 물러나며
쿨한 척이라도 해봐라.
이 벼락맞아 썩어 문들어질 종자야 !"
1147,"니카라과가
언제 아프리카로
이사갔지!?"
1148,팔아야 할 시기인것 같네
1149,신행을 다 신라호텔로 가니까..
1150,"주사파들은 강간을 즐긴다

부산 여성 가슴  성추행 ▓국민의힘 김대군

미성년자  강간 의혹 █국민의힘 태영호

50대여성 성추행█국민의힘 서장원

여직원  성추행█국민의힘 박계동

여성 성접대 사건 ▓국민의힘 정인봉

동생부인 성폭행▓국민의힘 김형태

20대 여성 성추행█국민의힘 박희태

여성 가슴더듬 성추행█국민의힘 최연희

여직원 엉덩이 더듬 █국민의힘 윤창중

여기자 허벅지 주물 성추행█국민의힘 김무성

여학생 강간미수 ▓국민의힘 정석래

대구여성  강제 성폭행 ▓국민의힘 심학봉"
